Age,Profession,Marital Status,Education,No of Dependents,Personal Loan,House Loan,Wife Working,Salary,Wife Salary,Total Salary,Make,Price
35,Doctor,1,High School,2,0,1,1,76865,133017,209882,Ampere Magnus,70298
41,Businessman,1,Bachelor's,4,1,0,0,189917,0,189917,Simple One,112031
39,Teacher,1,Doctorate,1,0,0,1,31928,25723,57651,Ather 450X,145671
46,Businessman,0,MBA,1,0,0,0,226052,0,226052,Bajaj Chetak,124393
35,Designer,1,Master's,2,0,1,0,93420,0,93420,TVS iQube,106229
53,Businessman,1,Doctorate,1,1,0,1,106469,117821,224290,Ola S1,114604
51,Govt. Servant,0,Bachelor's,3,0,1,0,84906,0,84906,Revolt RV400,122559
45,HR Manager,1,Doctorate,3,1,1,0,76774,0,76774,Ather 450X,149323
44,Software Dev,0,Master's,4,0,0,0,48908,0,48908,TVS iQube,107926
21,Consultant,1,Doctorate,2,1,0,1,117393,134845,252238,Hero Photon,89438
31,Software Dev,1,MBA,3,0,0,0,110789,0,110789,TVS iQube,117817
59,Consultant,1,Bachelor's,0,1,1,0,154960,0,154960,Revolt RV400,120746
28,Teacher,1,Master's,1,1,0,1,44859,114328,159187,Simple One,119700
31,Businessman,1,Bachelor's,2,0,0,0,291066,0,291066,Simple One,113734
45,Teacher,1,MBA,3,1,0,0,43748,0,43748,Revolt RV400,124777
28,Engineer,1,Master's,4,0,1,1,72515,43194,115709,Ampere Magnus,76687
29,Engineer,0,Master's,3,1,1,0,90884,0,90884,Ampere Magnus,80023
51,Software Dev,1,Bachelor's,0,0,0,1,127898,55393,183291,Ola S1,104094
53,Sales Exec,1,Doctorate,3,1,1,0,22361,0,22361,Simple One,112363
39,Sales Exec,0,Doctorate,2,0,0,0,30161,0,30161,Okinawa iPraise,106859
58,HR Manager,0,High School,4,1,1,0,119528,0,119528,Hero Photon,80090
21,Sales Exec,1,High School,4,1,0,0,28801,0,28801,Ola S1,108493
20,Designer,1,Master's,0,0,1,0,62417,0,62417,Hero Photon,88729
55,Govt. Servant,1,Bachelor's,2,0,1,0,89457,0,89457,Revolt RV400,136490
43,Govt. Servant,0,Master's,0,1,0,0,56982,0,56982,Pure EV EPluto,90394
46,Engineer,0,Bachelor's,0,1,1,0,92784,0,92784,Bajaj Chetak,129463
21,Sales Exec,1,MBA,0,1,0,0,20125,0,20125,Ampere Magnus,78870
50,HR Manager,0,High School,3,1,0,0,65307,0,65307,Bajaj Chetak,116158
33,Consultant,0,Master's,1,0,0,0,95085,0,95085,Ola S1,107939
21,Engineer,0,MBA,3,0,1,0,31621,0,31621,Bajaj Chetak,120914
48,Teacher,0,Doctorate,2,1,1,0,31007,0,31007,Pure EV EPluto,102788
34,Sales Exec,0,High School,0,0,0,0,65440,0,65440,Simple One,100005
31,Engineer,0,Bachelor's,0,0,0,0,92688,0,92688,Ola S1,107233
56,Sales Exec,0,Doctorate,1,1,1,0,33304,0,33304,TVS iQube,101774
47,Designer,1,Doctorate,4,1,0,0,37101,0,37101,Pure EV EPluto,90978
39,HR Manager,0,MBA,0,1,0,0,147264,0,147264,Bajaj Chetak,122382
58,Software Dev,1,Master's,3,0,0,1,46788,118404,165192,Pure EV EPluto,97348
43,Doctor,1,Master's,0,0,0,0,247311,0,247311,TVS iQube,102770
40,HR Manager,1,MBA,2,1,1,0,131780,0,131780,Pure EV EPluto,100231
29,Sales Exec,0,Doctorate,1,1,0,0,57958,0,57958,Ampere Magnus,78136
33,Teacher,1,High School,4,1,1,0,55097,0,55097,Simple One,106162
56,Teacher,0,Doctorate,2,0,1,0,59216,0,59216,Hero Photon,80524
37,Software Dev,0,MBA,3,1,1,0,123781,0,123781,Bajaj Chetak,119149
43,Businessman,1,Doctorate,2,0,1,1,182217,99180,281397,Ola S1,102424
33,Teacher,1,Doctorate,0,0,0,0,54620,0,54620,Bajaj Chetak,113901
53,Engineer,1,Doctorate,1,0,0,1,112178,29510,141688,TVS iQube,119802
31,Teacher,1,Doctorate,0,1,0,0,27334,0,27334,Ather 450X,146711
41,Doctor,1,High School,1,0,0,1,243885,107465,351350,TVS iQube,112404
25,Software Dev,0,Bachelor's,3,0,1,0,63216,0,63216,Hero Photon,85413
55,Engineer,0,Bachelor's,2,0,1,0,112451,0,112451,Okinawa iPraise,106984
55,Sales Exec,1,Master's,1,1,1,0,54233,0,54233,Hero Photon,87950
41,HR Manager,1,Bachelor's,2,1,0,1,40136,145723,185859,Ather 450X,141597
33,Software Dev,0,Bachelor's,1,0,1,0,79614,0,79614,Ola S1,111565
35,Doctor,1,Bachelor's,0,0,1,0,71769,0,71769,Ampere Magnus,75537
55,Govt. Servant,0,Doctorate,1,0,0,0,37429,0,37429,TVS iQube,119992
44,Doctor,1,Doctorate,1,0,1,1,211141,35443,246584,Ampere Magnus,89968
51,Consultant,1,High School,4,0,1,0,111544,0,111544,Ampere Magnus,72506
52,Consultant,1,Doctorate,3,1,0,0,95354,0,95354,Ola S1,107438
55,Govt. Servant,0,Doctorate,0,0,1,0,77935,0,77935,Pure EV EPluto,92521
39,Designer,1,Bachelor's,0,1,1,0,58768,0,58768,Revolt RV400,134501
37,Teacher,1,High School,2,1,1,0,42532,0,42532,Ather 450X,145280
57,HR Manager,0,High School,1,0,1,0,41399,0,41399,Simple One,104962
22,Businessman,0,Bachelor's,1,0,1,0,155646,0,155646,TVS iQube,101005
42,Businessman,1,Bachelor's,1,0,0,1,270428,43358,313786,Hero Photon,82458
51,HR Manager,1,High School,0,1,1,1,75327,119174,194501,Hero Photon,80723
35,Doctor,0,MBA,4,0,1,0,218582,0,218582,Pure EV EPluto,107675
24,Govt. Servant,1,Bachelor's,2,1,0,1,75985,108118,184103,Simple One,106521
23,Govt. Servant,1,Bachelor's,1,0,0,1,71305,147217,218522,Ather 450X,140761
40,Sales Exec,0,High School,4,0,1,0,70205,0,70205,Bajaj Chetak,121684
59,Software Dev,1,MBA,3,1,0,1,85879,95921,181800,Ather 450X,145075
33,Engineer,0,MBA,0,0,1,0,91563,0,91563,Pure EV EPluto,98654
58,Consultant,0,Master's,3,1,1,0,107813,0,107813,Pure EV EPluto,102670
50,Businessman,0,MBA,0,0,0,0,122120,0,122120,Ampere Magnus,89803
33,Teacher,1,Bachelor's,2,1,1,1,35847,120001,155848,TVS iQube,111041
25,Engineer,1,Doctorate,3,1,0,0,95148,0,95148,TVS iQube,115315
31,Doctor,0,High School,2,0,1,0,172430,0,172430,Revolt RV400,124613
35,Sales Exec,1,Bachelor's,2,0,0,0,26427,0,26427,Bajaj Chetak,114283
36,Engineer,1,High School,2,0,0,0,39205,0,39205,Bajaj Chetak,113248
42,Sales Exec,0,MBA,3,1,1,0,65897,0,65897,Ampere Magnus,89597
33,Businessman,1,High School,3,0,0,1,123320,69848,193168,Pure EV EPluto,101155
26,Businessman,1,Bachelor's,3,0,1,0,147050,0,147050,Ampere Magnus,80988
51,Teacher,1,Doctorate,1,0,1,1,25246,104335,129581,Ather 450X,143670
34,Govt. Servant,1,Bachelor's,2,1,1,0,44115,0,44115,TVS iQube,101853
36,Doctor,0,Master's,1,1,1,0,232928,0,232928,Okinawa iPraise,116271
53,Designer,1,High School,0,1,0,0,65037,0,65037,Ampere Magnus,70914
24,HR Manager,0,Bachelor's,3,0,1,0,146826,0,146826,Bajaj Chetak,119095
46,Teacher,1,MBA,4,1,0,1,50872,90828,141700,Okinawa iPraise,102711
42,Businessman,1,MBA,0,1,0,0,92824,0,92824,Okinawa iPraise,109612
59,Software Dev,0,Bachelor's,2,0,1,0,117494,0,117494,Bajaj Chetak,123425
33,Govt. Servant,1,Master's,2,0,1,0,70914,0,70914,Okinawa iPraise,117548
34,HR Manager,1,High School,1,0,1,0,117300,0,117300,Revolt RV400,128530
52,Software Dev,1,Master's,3,0,1,1,67650,21616,89266,Ampere Magnus,80394
50,Teacher,0,Doctorate,3,1,0,0,37287,0,37287,Ola S1,100491
54,Engineer,1,Bachelor's,0,1,0,1,44127,144837,188964,Ampere Magnus,78229
36,Designer,1,Master's,0,1,0,0,88038,0,88038,Okinawa iPraise,111442
47,Sales Exec,0,Doctorate,0,1,1,0,34926,0,34926,Simple One,119606
38,HR Manager,0,Master's,4,0,1,0,78732,0,78732,Okinawa iPraise,114039
42,HR Manager,1,Doctorate,4,1,1,0,81128,0,81128,Okinawa iPraise,118942
51,Teacher,0,MBA,2,0,0,0,20570,0,20570,Simple One,109131
59,HR Manager,0,MBA,2,0,1,0,55521,0,55521,Pure EV EPluto,96257
32,Sales Exec,1,Bachelor's,2,1,0,0,64573,0,64573,Bajaj Chetak,129151
39,Sales Exec,1,Master's,3,0,1,1,63096,27062,90158,Revolt RV400,133744
54,Software Dev,1,MBA,2,0,0,0,65917,0,65917,Simple One,109615
24,Engineer,0,High School,1,0,1,0,34165,0,34165,Okinawa iPraise,106158
28,Sales Exec,1,MBA,0,0,1,1,60435,39486,99921,Okinawa iPraise,114673
48,Designer,1,MBA,3,0,0,1,34964,111528,146492,TVS iQube,113026
25,HR Manager,0,Master's,4,1,0,0,146448,0,146448,Okinawa iPraise,119652
44,Software Dev,1,Doctorate,0,0,0,0,108195,0,108195,Okinawa iPraise,115169
50,Businessman,1,High School,2,1,0,0,79191,0,79191,Ola S1,103736
41,Software Dev,1,High School,4,0,0,0,44191,0,44191,Hero Photon,81386
21,Designer,1,Doctorate,4,0,0,1,63557,112962,176519,Pure EV EPluto,90862
24,Govt. Servant,0,Master's,4,1,0,0,72358,0,72358,Okinawa iPraise,115826
46,Software Dev,1,MBA,0,1,0,1,77216,58296,135512,Ampere Magnus,72038
44,Businessman,1,Doctorate,3,0,0,1,230758,133318,364076,Revolt RV400,138641
27,Sales Exec,1,High School,0,1,0,0,23605,0,23605,Simple One,102543
20,Consultant,1,High School,1,1,0,1,71073,99773,170846,Hero Photon,80928
39,Consultant,0,MBA,2,1,1,0,114731,0,114731,Okinawa iPraise,102178
42,Consultant,0,MBA,3,0,0,0,99548,0,99548,Revolt RV400,133147
51,Govt. Servant,0,Bachelor's,3,1,0,0,31489,0,31489,Ather 450X,147455
30,Businessman,1,Doctorate,2,1,0,1,182406,106276,288682,Ampere Magnus,72212
58,Designer,0,MBA,1,1,0,0,38081,0,38081,Ampere Magnus,80310
43,Teacher,1,Bachelor's,4,0,0,1,43625,37051,80676,Ola S1,109499
30,Consultant,0,Master's,2,1,1,0,97602,0,97602,Ampere Magnus,78360
48,Teacher,1,High School,4,1,1,0,30233,0,30233,Hero Photon,80419
45,Govt. Servant,0,Doctorate,2,0,0,0,35021,0,35021,Ampere Magnus,75904
35,Teacher,1,Master's,0,1,0,0,44722,0,44722,Hero Photon,87177
54,HR Manager,1,Doctorate,1,0,0,1,121732,126100,247832,Simple One,112816
39,Govt. Servant,1,Doctorate,1,0,0,1,94249,93222,187471,Revolt RV400,134687
22,Teacher,1,MBA,2,0,1,1,20687,91529,112216,Ampere Magnus,74841
20,Software Dev,0,Bachelor's,1,1,0,0,79007,0,79007,Pure EV EPluto,98330
20,Consultant,0,Doctorate,4,1,1,0,95945,0,95945,TVS iQube,108492
36,Engineer,1,Master's,1,0,1,0,108468,0,108468,Revolt RV400,122904
21,Doctor,1,Doctorate,1,1,1,1,141101,115477,256578,Okinawa iPraise,114462
48,Govt. Servant,0,Bachelor's,1,1,1,0,75289,0,75289,Hero Photon,80528
39,Sales Exec,1,High School,3,0,0,1,37066,45463,82529,TVS iQube,103705
25,Doctor,1,Doctorate,2,1,1,0,212978,0,212978,Pure EV EPluto,96350
27,Designer,0,Master's,0,1,0,0,71290,0,71290,Bajaj Chetak,123572
48,Govt. Servant,0,High School,0,1,1,0,39382,0,39382,TVS iQube,116490
52,Govt. Servant,1,High School,3,1,0,0,99477,0,99477,Pure EV EPluto,101895
22,Teacher,0,MBA,3,0,0,0,41306,0,41306,Hero Photon,85452
54,Govt. Servant,0,MBA,0,1,1,0,59420,0,59420,Ola S1,112026
24,Consultant,0,Doctorate,4,0,1,0,105389,0,105389,Revolt RV400,138245
46,Businessman,0,Master's,0,0,1,0,282147,0,282147,Ampere Magnus,78233
31,Businessman,1,MBA,0,0,1,0,256717,0,256717,Simple One,106867
39,Designer,0,Bachelor's,2,1,0,0,80414,0,80414,Bajaj Chetak,115954
39,HR Manager,0,Bachelor's,0,0,1,0,144369,0,144369,TVS iQube,114683
28,Engineer,1,High School,0,1,1,1,67077,41929,109006,Simple One,108322
58,HR Manager,0,High School,1,0,0,0,123209,0,123209,Ather 450X,149025
23,Consultant,0,High School,3,1,0,0,125022,0,125022,Bajaj Chetak,118164
38,Consultant,1,Bachelor's,0,0,0,0,89970,0,89970,Hero Photon,87629
57,Software Dev,1,MBA,0,0,0,0,99938,0,99938,Revolt RV400,121643
46,Businessman,1,MBA,4,0,0,1,79216,131401,210617,Ather 450X,146787
32,Doctor,0,Doctorate,0,0,1,0,214158,0,214158,Ather 450X,149393
32,Sales Exec,1,Master's,2,0,1,0,30174,0,30174,Revolt RV400,120788
41,Govt. Servant,1,Bachelor's,4,0,1,0,96833,0,96833,Ola S1,117624
47,Engineer,1,High School,0,0,0,1,102729,121176,223905,Ather 450X,144488
41,Sales Exec,0,Master's,2,0,1,0,53083,0,53083,TVS iQube,102359
38,HR Manager,0,High School,3,0,1,0,52945,0,52945,Ola S1,104612
27,Sales Exec,1,Master's,0,1,1,0,45128,0,45128,Hero Photon,88126
27,Software Dev,1,Master's,3,1,0,1,124689,40197,164886,Bajaj Chetak,113548
45,Engineer,1,MBA,0,1,0,0,104794,0,104794,Simple One,118202
45,Engineer,0,Doctorate,4,0,1,0,48385,0,48385,Ola S1,101638
42,Software Dev,0,Doctorate,4,1,1,0,116511,0,116511,TVS iQube,117683
32,Consultant,1,High School,2,0,1,1,77941,147826,225767,Ola S1,116668
47,Software Dev,1,Bachelor's,1,1,1,0,131385,0,131385,Ather 450X,149462
28,Consultant,0,Doctorate,2,1,0,0,156138,0,156138,Simple One,111360
39,Doctor,0,Bachelor's,0,0,0,0,196880,0,196880,Pure EV EPluto,109613
38,Designer,1,High School,3,1,0,0,43276,0,43276,Ola S1,103323
58,Consultant,1,Bachelor's,3,0,0,1,110080,112607,222687,Revolt RV400,131105
31,Sales Exec,1,Master's,0,1,0,0,26568,0,26568,TVS iQube,107161
34,Consultant,1,Master's,1,1,1,1,97827,122011,219838,Revolt RV400,132672
50,Designer,1,High School,1,1,0,1,41451,126712,168163,Hero Photon,89682
33,HR Manager,0,Bachelor's,1,0,0,0,142270,0,142270,Revolt RV400,121014
30,Govt. Servant,1,Bachelor's,0,1,1,1,30598,84318,114916,Hero Photon,85805
45,Software Dev,1,High School,4,0,0,0,89463,0,89463,Ather 450X,142833
46,Govt. Servant,1,Doctorate,4,1,1,1,74747,122929,197676,Simple One,112598
30,Software Dev,1,MBA,0,1,0,1,98813,54932,153745,TVS iQube,115469
57,Doctor,0,Doctorate,4,0,0,0,152788,0,152788,Pure EV EPluto,109024
53,Businessman,1,MBA,1,0,0,1,170925,96014,266939,TVS iQube,108297
38,Sales Exec,1,Bachelor's,4,1,1,0,41091,0,41091,Hero Photon,82590
25,Sales Exec,1,MBA,0,1,1,0,79049,0,79049,Ather 450X,147543
57,HR Manager,0,MBA,4,0,1,0,109493,0,109493,Bajaj Chetak,120524
47,Businessman,1,Bachelor's,4,0,0,0,267787,0,267787,Hero Photon,86374
20,Businessman,1,Master's,4,1,1,0,290196,0,290196,TVS iQube,112202
54,Software Dev,0,MBA,4,0,1,0,48979,0,48979,Bajaj Chetak,128614
59,Sales Exec,0,High School,0,1,0,0,73794,0,73794,Ather 450X,140925
27,Sales Exec,1,Doctorate,2,0,0,1,50133,64633,114766,Ampere Magnus,80784
26,Businessman,1,Bachelor's,4,0,0,0,265910,0,265910,Ather 450X,142705
30,Software Dev,0,Bachelor's,2,1,0,0,89505,0,89505,Ampere Magnus,89376
58,Consultant,1,MBA,0,1,1,0,168802,0,168802,TVS iQube,104361
23,Consultant,1,Master's,3,1,1,0,169815,0,169815,Simple One,101376
44,Designer,1,Master's,2,1,1,1,49887,104908,154795,Ampere Magnus,70913
31,Teacher,0,Doctorate,0,0,0,0,41876,0,41876,Ampere Magnus,75994
45,Engineer,1,Doctorate,3,0,0,0,62279,0,62279,Simple One,115852
57,Doctor,0,Master's,4,0,0,0,168440,0,168440,Hero Photon,82952
31,Software Dev,0,Master's,0,0,1,0,94924,0,94924,Pure EV EPluto,92713
56,Consultant,0,Master's,1,0,1,0,186310,0,186310,TVS iQube,114378
43,HR Manager,1,MBA,3,1,1,1,75272,131891,207163,Simple One,106931
35,Engineer,0,High School,1,1,1,0,90424,0,90424,TVS iQube,117423
32,Engineer,0,Doctorate,4,0,0,0,51950,0,51950,Ola S1,106815
44,Engineer,0,Bachelor's,4,0,0,0,56374,0,56374,Simple One,107797
23,Businessman,1,Master's,2,1,0,0,284735,0,284735,Ampere Magnus,78714
30,Designer,1,Master's,4,0,1,0,44309,0,44309,Simple One,111245
51,HR Manager,1,High School,2,1,1,1,95071,80417,175488,Okinawa iPraise,112903
26,Teacher,0,Master's,3,0,1,0,45532,0,45532,Ampere Magnus,74413
30,HR Manager,0,Doctorate,1,0,1,0,72315,0,72315,Ola S1,115982
47,HR Manager,0,Master's,3,0,0,0,72106,0,72106,Ather 450X,149881
42,Software Dev,1,High School,1,1,0,1,68210,60767,128977,Okinawa iPraise,101142
42,Designer,0,MBA,0,1,1,0,63034,0,63034,Okinawa iPraise,117125
47,Govt. Servant,0,Doctorate,3,0,1,0,75384,0,75384,Ola S1,104875
45,Designer,1,MBA,0,0,1,1,72889,67901,140790,Simple One,100312
44,Govt. Servant,0,Bachelor's,1,1,0,0,93059,0,93059,Hero Photon,83144
48,Teacher,0,High School,2,1,1,0,39425,0,39425,Revolt RV400,126471
38,Software Dev,0,Bachelor's,3,0,1,0,68736,0,68736,Hero Photon,88798
52,Businessman,0,Bachelor's,3,1,1,0,279055,0,279055,Revolt RV400,135571
55,Engineer,1,Bachelor's,2,0,1,1,88983,145589,234572,Pure EV EPluto,108015
33,Software Dev,1,Bachelor's,2,0,0,1,94447,98587,193034,Simple One,106262
33,Businessman,0,High School,4,0,0,0,216556,0,216556,Revolt RV400,120021
54,Software Dev,0,MBA,4,1,0,0,115850,0,115850,Bajaj Chetak,122408
49,Businessman,1,Master's,1,1,0,0,186345,0,186345,Revolt RV400,122404
47,Software Dev,1,Bachelor's,3,0,0,1,73320,112777,186097,Ampere Magnus,89009
36,Designer,0,Master's,2,0,1,0,48936,0,48936,Revolt RV400,131523
22,Designer,1,Master's,2,0,1,0,32100,0,32100,Revolt RV400,132957
35,Designer,0,Bachelor's,0,0,1,0,36243,0,36243,Hero Photon,80953
49,Engineer,1,Doctorate,4,1,1,0,92268,0,92268,Ola S1,115124
48,Doctor,1,Master's,0,0,1,0,227260,0,227260,Hero Photon,87098
34,Sales Exec,1,Doctorate,2,1,1,1,66114,67478,133592,Ola S1,104614
44,Govt. Servant,1,MBA,3,0,0,0,47773,0,47773,Okinawa iPraise,103659
57,Designer,0,Master's,3,0,1,0,41744,0,41744,Ola S1,110344
57,Doctor,1,High School,0,1,1,1,246506,134977,381483,Okinawa iPraise,107725
42,Govt. Servant,1,MBA,4,1,0,0,44213,0,44213,TVS iQube,104091
44,Software Dev,1,MBA,1,1,0,1,54465,74396,128861,Bajaj Chetak,111830
26,Teacher,0,Doctorate,3,1,0,0,56812,0,56812,TVS iQube,104054
41,Businessman,1,Bachelor's,1,1,1,1,159024,118466,277490,Ather 450X,146466
36,Doctor,1,High School,4,1,1,1,75322,106909,182231,Bajaj Chetak,111638
37,HR Manager,0,High School,0,0,0,0,40807,0,40807,TVS iQube,108407
29,Consultant,0,Doctorate,4,1,0,0,141518,0,141518,Ampere Magnus,83992
29,Doctor,0,Doctorate,2,0,0,0,134345,0,134345,Simple One,110208
26,Designer,1,MBA,4,1,0,0,99021,0,99021,Ather 450X,142781
57,Designer,1,Doctorate,0,1,1,1,79172,116452,195624,Bajaj Chetak,110675
46,Doctor,1,Bachelor's,0,1,0,0,237592,0,237592,TVS iQube,102946
52,Businessman,0,MBA,4,0,0,0,206886,0,206886,Bajaj Chetak,115573
20,Govt. Servant,1,MBA,0,0,1,0,71811,0,71811,Bajaj Chetak,129525
53,Software Dev,1,MBA,2,1,1,1,135586,118104,253690,Ampere Magnus,82983
23,Consultant,0,High School,1,1,0,0,83470,0,83470,Hero Photon,86762
36,Software Dev,0,High School,4,0,1,0,146376,0,146376,Ampere Magnus,89596
23,Engineer,0,MBA,0,1,1,0,32355,0,32355,Revolt RV400,121258
45,Businessman,1,Bachelor's,1,0,0,1,245908,67630,313538,Simple One,117346
23,Designer,0,Master's,2,1,0,0,78325,0,78325,Okinawa iPraise,105474
20,Engineer,0,MBA,4,0,1,0,85753,0,85753,Ola S1,104587
26,Software Dev,0,Doctorate,0,0,0,0,44852,0,44852,Okinawa iPraise,111054
49,Software Dev,1,Master's,1,1,0,1,77384,84806,162190,Ola S1,105143
28,Consultant,0,High School,2,1,1,0,106800,0,106800,Ampere Magnus,85399
54,Sales Exec,0,High School,3,0,1,0,26778,0,26778,Bajaj Chetak,117480
27,Software Dev,1,Master's,0,1,1,1,135589,27630,163219,Ampere Magnus,76509
43,Govt. Servant,1,Doctorate,2,1,1,0,49567,0,49567,Okinawa iPraise,103301
38,Govt. Servant,1,High School,1,1,1,1,80434,21563,101997,Pure EV EPluto,109268
55,Doctor,1,High School,4,1,0,1,230893,118315,349208,Ola S1,107486
46,Consultant,1,MBA,1,0,1,1,78948,57058,136006,Pure EV EPluto,106189
51,Consultant,1,Bachelor's,4,0,0,0,179014,0,179014,Ather 450X,146017
33,Designer,1,Doctorate,2,0,0,0,42247,0,42247,Ather 450X,145319
37,Software Dev,0,MBA,2,0,0,0,123630,0,123630,Ampere Magnus,70247
47,Sales Exec,1,Bachelor's,1,0,0,1,33609,86825,120434,Ampere Magnus,84830
48,HR Manager,0,High School,1,1,0,0,65439,0,65439,Ola S1,119693
35,Engineer,0,Bachelor's,4,0,1,0,50112,0,50112,Pure EV EPluto,105333
54,Consultant,1,High School,0,0,0,0,73079,0,73079,Hero Photon,88176
50,Doctor,1,MBA,1,1,0,1,159385,70019,229404,Revolt RV400,127045
23,Doctor,1,High School,0,0,1,0,66531,0,66531,Ola S1,110859
56,Software Dev,1,Bachelor's,0,1,0,0,121449,0,121449,Revolt RV400,129919
36,Software Dev,1,MBA,0,0,1,0,58262,0,58262,Ola S1,107655
58,HR Manager,1,Bachelor's,2,1,0,0,130424,0,130424,TVS iQube,110848
45,Teacher,1,Bachelor's,2,0,1,0,51267,0,51267,Ather 450X,145762
58,Teacher,1,Master's,0,0,1,1,32540,87334,119874,Ather 450X,142606
23,Software Dev,0,High School,0,0,0,0,71795,0,71795,Ola S1,119930
49,Businessman,0,High School,2,1,1,0,165125,0,165125,Pure EV EPluto,103911
49,Govt. Servant,1,Bachelor's,4,1,1,1,87176,107722,194898,Ather 450X,149567
41,Govt. Servant,0,High School,3,0,0,0,77625,0,77625,Pure EV EPluto,103239
30,HR Manager,0,Doctorate,1,0,0,0,62679,0,62679,Ather 450X,148015
21,HR Manager,0,High School,0,1,0,0,111586,0,111586,Pure EV EPluto,102593
31,Designer,0,MBA,2,1,0,0,72865,0,72865,TVS iQube,109475
49,Sales Exec,1,High School,0,0,0,0,56685,0,56685,Ampere Magnus,73568
55,Doctor,1,Doctorate,0,1,0,0,223324,0,223324,Ola S1,119338
37,Govt. Servant,1,Bachelor's,0,1,1,1,79203,132976,212179,Bajaj Chetak,122526
45,Businessman,1,High School,0,1,0,1,235622,75571,311193,Hero Photon,85278
26,Software Dev,1,MBA,4,1,0,1,139597,65870,205467,Pure EV EPluto,102081
20,Consultant,1,Doctorate,1,1,0,0,80369,0,80369,Pure EV EPluto,95463
45,Businessman,1,Master's,1,1,0,0,271299,0,271299,Revolt RV400,137783
42,Designer,1,Bachelor's,2,1,0,1,77938,135440,213378,Hero Photon,88191
45,Businessman,0,Bachelor's,4,1,0,0,261947,0,261947,Hero Photon,85475
25,Consultant,0,Bachelor's,4,0,0,0,142271,0,142271,TVS iQube,104255
25,Engineer,1,Doctorate,1,1,0,0,86422,0,86422,Ampere Magnus,89534
27,Teacher,1,High School,2,1,0,0,45611,0,45611,Okinawa iPraise,110554
43,Engineer,1,High School,4,1,1,0,77913,0,77913,Ampere Magnus,73553
41,Doctor,1,High School,2,1,1,0,175157,0,175157,Pure EV EPluto,97912
38,Doctor,0,High School,1,0,1,0,179522,0,179522,Hero Photon,82665
56,Govt. Servant,0,Bachelor's,0,0,0,0,74263,0,74263,Simple One,109089
37,Consultant,1,Master's,4,0,0,1,143638,41997,185635,Ather 450X,143061
50,Doctor,0,Bachelor's,2,1,1,0,127208,0,127208,TVS iQube,102865
56,HR Manager,1,Master's,0,0,0,0,147389,0,147389,Revolt RV400,134789
49,Govt. Servant,1,Master's,1,0,1,0,50018,0,50018,Okinawa iPraise,101950
52,Designer,1,High School,3,0,0,0,88483,0,88483,Hero Photon,80152
29,Govt. Servant,0,MBA,4,1,0,0,43886,0,43886,Ampere Magnus,88678
56,Engineer,1,Doctorate,4,1,0,1,76475,88852,165327,TVS iQube,100281
31,Software Dev,1,MBA,2,0,0,0,60250,0,60250,Revolt RV400,138627
49,HR Manager,1,Master's,1,0,1,1,49331,129595,178926,TVS iQube,102126
46,HR Manager,1,MBA,1,1,0,0,106545,0,106545,Revolt RV400,134518
58,Sales Exec,1,Master's,4,1,1,0,44904,0,44904,Simple One,113025
28,HR Manager,0,Bachelor's,4,0,0,0,81434,0,81434,Bajaj Chetak,111916
40,HR Manager,1,Bachelor's,2,1,1,1,114523,80619,195142,Okinawa iPraise,117999
31,Engineer,1,High School,2,0,0,1,70994,51505,122499,TVS iQube,106076
48,Businessman,0,Doctorate,3,1,0,0,129754,0,129754,Pure EV EPluto,101157
52,HR Manager,0,Bachelor's,0,0,0,0,40165,0,40165,Simple One,108228
34,Software Dev,0,Doctorate,2,0,0,0,43679,0,43679,Okinawa iPraise,101144
21,Teacher,1,High School,0,0,1,0,47304,0,47304,Ampere Magnus,87950
58,Engineer,1,Doctorate,4,0,1,1,92274,149336,241610,Ather 450X,149977
37,Engineer,0,Bachelor's,3,0,1,0,61415,0,61415,Bajaj Chetak,118481
22,Businessman,1,Bachelor's,3,0,1,0,275186,0,275186,Ampere Magnus,74660
26,Sales Exec,1,MBA,3,1,1,1,75858,22412,98270,Pure EV EPluto,99828
